parameter,mean,median,mode,hpd_min,hpd_max,method,repressors,operator,IPTGuM,pred_bohr
fc_sigma,0.15297985058543356,0.14850333285819492,0.13949047508936976,0.09333724391224078,0.219782896493292,flow cytometry,1220.0,O3,25.0,1.5062378652699913
delta_bohr,-0.44492389778764063,-0.4629241481422848,-0.48701490638030465,-0.9826623097725357,0.1630482591179203,flow cytometry,1220.0,O3,25.0,1.5062378652699913
empirical_bohr,1.8150417572394675,1.7454623209015834,1.6622073301469087,0.9757089250092383,2.7655355616757116,flow cytometry,1220.0,O3,50.0,2.553449270323326
fc_mu,0.8510074955670484,0.8513795533953281,0.8405340883786351,0.7469081752719504,0.9535728379719403,flow cytometry,1220.0,O3,50.0,2.553449270323326
fc_sigma,0.14839206194395407,0.1435514331745524,0.1357626234283461,0.08912983629626635,0.21438580017398712,flow cytometry,1220.0,O3,50.0,2.553449270323326
delta_bohr,-0.7384075130838489,-0.8079869494217428,-0.8912419401764173,-1.5777403453140877,0.21208629135238555,flow cytometry,1220.0,O3,50.0,2.553449270323326
empirical_bohr,2.3362125765774175,2.2594245732594462,2.178645177476703,1.5139454171291955,3.3483201643317857,flow cytometry,1220.0,O3,75.0,3.101224120776778
fc_mu,0.9046748070351048,0.9054603847464056,0.8983153828017431,0.8361554458175608,0.9760519430051844,flow cytometry,1220.0,O3,75.0,3.101224120776778
fc_sigma,0.09937397369984285,0.09464384511809514,0.0862459421335984,0.054456667652981176,0.15250680820592163,flow cytometry,1220.0,O3,75.0,3.101224120776778
delta_bohr,-0.7650115441993571,-0.8417995475173321,-0.9225789433000751,-1.5872787036475826,0.24709604355500758,flow cytometry,1220.0,O3,75.0,3.101224120776778
empirical_bohr,2.491225139421962,2.410153957313213,2.340890790150993,1.6448249580264518,3.4459235841717133,flow cytometry,1220.0,O3,100.0,3.4490201226897232
fc_mu,0.9174102196993538,0.9175983235389882,0.9122074503157626,0.858522868115588,0.9779083809825785,flow cytometry,1220.0,O3,100.0,3.4490201226897232
fc_sigma,0.08186317063503895,0.07712618180928396,0.07040182816412234,0.04595004739159826,0.13108696443267268,flow cytometry,1220.0,O3,100.0,3.4490201226897232
delta_bohr,-0.9577949832677496,-1.0388661653765103,-1.1081293325387302,-1.8041951646632715,-0.0030965385180099503,flow cytometry,1220.0,O3,100.0,3.4490201226897232
empirical_bohr,3.843894462692656,3.652364716153091,3.432893757003553,2.3925183845901428,5.759961690710554,flow cytometry,1220.0,O3,250.0,4.296814029109776
fc_mu,0.9724962497998804,0.9747256183853973,0.9687168806138489,0.941209898618309,0.9999851310874959,flow cytometry,1220.0,O3,250.0,4.296814029109776
fc_sigma,0.056558920803963124,0.052897661604631274,0.04927935330924933,0.02960792860031795,0.09152545125285481,flow cytometry,1220.0,O3,250.0,4.296814029109776
delta_bohr,-0.45291956641711567,-0.6444493129566853,-0.8639202721062231,-1.9042956445196335,1.463147661600778,flow cytometry,1220.0,O3,250.0,4.296814029109776
empirical_bohr,3.9579588897203952,3.7356849958343696,3.398807597874083,2.1075651944220715,6.261716462805072,flow cytometry,1220.0,O3,500.0,4.687322018450873
fc_mu,0.9713439104580659,0.9766990626456584,0.9676672490028253,0.9249246312029399,0.9999869761326076,flow cytometry,1220.0,O3,500.0,4.687322018450873
fc_sigma,0.10642049250463556,0.10211033232144695,0.09808764322336552,0.0591066260995081,0.1617867541215704,flow cytometry,1220.0,O3,500.0,4.687322018450873
delta_bohr,-0.7293631287304558,-0.951637022616503,-1.28851442057679,-2.5797568240288014,1.5743944443541995,flow cytometry,1220.0,O3,500.0,4.687322018450873
empirical_bohr,3.891928204393879,3.672466446815121,3.3144771810230926,1.9970723687249696,6.4626296392415,flow cytometry,1220.0,O3,1000.0,4.916118082379934
fc_mu,0.9685072845491737,0.9752161388427181,0.9649221376002021,0.9163138203027366,0.9999854016888048,flow cytometry,1220.0,O3,1000.0,4.916118082379934
fc_sigma,0.11893830787634918,0.11432366353971704,0.11139965259438603,0.06869147475939207,0.17940518219157425,flow cytometry,1220.0,O3,1000.0,4.916118082379934
delta_bohr,-1.0241898779860432,-1.2436516355648133,-1.6016409013568413,-2.919045713654964,1.5465115568615664,flow cytometry,1220.0,O3,1000.0,4.916118082379934
empirical_bohr,-5.0229855386594044,-4.940243304415132,-4.849527229302393,-5.85093088867033,-4.2490009238330275,flow cytometry,1740.0,O1,0.0,-7.409025785900659
fc_mu,0.007135696170205138,0.007102057828711983,0.007771214680929783,0.002074921097794613,0.012191319013870272,flow cytometry,1740.0,O1,0.0,-7.409025785900659
fc_sigma,0.008243713106393439,0.007846706251685147,0.007207564399919772,0.004770974064413707,0.01291150432813738,flow cytometry,1740.0,O1,0.0,-7.409025785900659
delta_bohr,2.386040247241266,2.468782481485527,2.5594985565982658,1.5580948972303288,3.1600248620676314,flow cytometry,1740.0,O1,0.0,-7.409025785900659
empirical_bohr,-5.5028701137526115,-5.44863197648399,-5.39727114677826,-6.089857742179393,-4.975494853103302,flow cytometry,1740.0,O1,0.1,-7.40452111026596
fc_mu,0.004264246963630478,0.004283756641389858,0.004508504193341922,0.0019777900783065627,0.0064276787719097506,flow cytometry,1740.0,O1,0.1,-7.40452111026596
fc_sigma,0.003576775561708309,0.003388847692757123,0.003106487744759171,0.0020478517065953333,0.00548524594700119,flow cytometry,1740.0,O1,0.1,-7.40452111026596
delta_bohr,1.9016509965133686,1.9558891337819695,2.0072499634877,1.314663368086567,2.4290262571626577,flow cytometry,1740.0,O1,0.1,-7.40452111026596
empirical_bohr,-4.7625856107057345,-4.738756591592904,-4.709017021119671,-5.207250554405129,-4.378274789836916,flow cytometry,1740.0,O1,5.0,-6.6654170474826175
fc_mu,0.00865289051556103,0.00867362857489895,0.008933113628738276,0.005239596940001534,0.012102446003823486,flow cytometry,1740.0,O1,5.0,-6.6654170474826175
fc_sigma,0.005398709393683312,0.005143023330205904,0.0046792000092430435,0.0030461574103334047,0.00820683053935471,flow cytometry,1740.0,O1,5.0,-6.6654170474826175
delta_bohr,1.9028314367769013,1.9266604558897136,1.9564000263629469,1.4581664930774885,2.2871422576457014,flow cytometry,1740.0,O1,5.0,-6.6654170474826175
empirical_bohr,-4.2765676564068755,-4.269496736942584,-4.263234922620132,-4.495002597424361,-4.071720816835469,flow cytometry,1740.0,O1,10.0,-5.848077766040064
fc_mu,0.01377356049791943,0.013795833987339245,0.013881289042232625,0.010849423000402036,0.01652604741374908,flow cytometry,1740.0,O1,10.0,-5.848077766040064
fc_sigma,0.004452727712073306,0.004202836305289103,0.0038339527663371316,0.0026450381022852304,0.00699443227527458,flow cytometry,1740.0,O1,10.0,-5.848077766040064
delta_bohr,1.5715101096331765,1.578581029097481,1.5848428434199322,1.3530751686157032,1.7763569492045956,flow cytometry,1740.0,O1,10.0,-5.848077766040064
empirical_bohr,-3.48540921003068,-3.476972632858031,-3.464039946234015,-3.772555455813282,-3.225551569485402,flow cytometry,1740.0,O1,25.0,-4.4487963892112825
fc_mu,0.029987419124853323,0.029974578701613963,0.03035290529176171,0.022127437157052787,0.037806093470195146,flow cytometry,1740.0,O1,25.0,-4.4487963892112825
fc_sigma,0.012441717285091974,0.011781178824568871,0.01077978916714717,0.007018152176244905,0.01913514181843292,flow cytometry,1740.0,O1,25.0,-4.4487963892112825
delta_bohr,0.9633871791806036,0.9718237563532519,0.9847564429772677,0.6762409333980006,1.2232448197258807,flow cytometry,1740.0,O1,25.0,-4.4487963892112825
empirical_bohr,-2.8815447784438604,-2.8624968015915218,-2.8433200901934526,-3.3228949682740048,-2.4903019151206434,flow cytometry,1740.0,O1,50.0,-3.4015849841579486
fc_mu,0.05407939991831811,0.054038924982909076,0.05502763915458797,0.03401585567661736,0.07535896165777445,flow cytometry,1740.0,O1,50.0,-3.4015849841579486
fc_sigma,0.0331935630877581,0.03160387542777274,0.02899672092030896,0.019218125936408363,0.05081283550566285,flow cytometry,1740.0,O1,50.0,-3.4015849841579486
delta_bohr,0.5200402057141003,0.5390881825664269,0.5582648939644961,0.07869001588394386,0.9112830690373053,flow cytometry,1740.0,O1,50.0,-3.4015849841579486
empirical_bohr,-2.2572926000266738,-2.244679719343919,-2.2243745950433427,-2.6308878896582577,-1.8633566007383,flow cytometry,1740.0,O1,75.0,-2.8538101337044948
fc_mu,0.09599602753037437,0.0958093704004746,0.09758289663945008,0.06136630541742483,0.12699949734523164,flow cytometry,1740.0,O1,75.0,-2.8538101337044948
fc_sigma,0.0525571797205645,0.050197924717256974,0.04631334807146397,0.030304934972409218,0.07835808430125997,flow cytometry,1740.0,O1,75.0,-2.8538101337044948
delta_bohr,0.5965175336778255,0.6091304143605756,0.6294355386611521,0.22292224404623706,0.9904535329661948,flow cytometry,1740.0,O1,75.0,-2.8538101337044948
empirical_bohr,-2.0511318054959458,-2.039730662578332,-2.0240068512989136,-2.4221323661208243,-1.6938057704016367,flow cytometry,1740.0,O1,100.0,-2.5060141317915514
fc_mu,0.11523742266328779,0.11509416055264182,0.1167053091076733,0.07823901781352638,0.15065601287459807,flow cytometry,1740.0,O1,100.0,-2.5060141317915514
fc_sigma,0.059364097172933006,0.056618158061877824,0.052150157551477026,0.03444200166583403,0.08924935203653873,flow cytometry,1740.0,O1,100.0,-2.5060141317915514
delta_bohr,0.45488232629560515,0.4662834692132196,0.48200728049263786,0.08388176567072714,0.8122083613899147,flow cytometry,1740.0,O1,100.0,-2.5060141317915514
empirical_bohr,-1.0007100876143533,-0.9971328453759534,-0.9902524160678016,-1.2503481883544414,-0.7600417971698182,flow cytometry,1740.0,O1,250.0,-1.6582202253714966
fc_mu,0.26951304513692764,0.26950551150402674,0.270862223634203,0.22080693169555898,0.31650247357189043,flow cytometry,1740.0,O1,250.0,-1.6582202253714966
fc_sigma,0.0767233160245592,0.07351239159790222,0.0682734165507153,0.046969711418934336,0.11496277958210166,flow cytometry,1740.0,O1,250.0,-1.6582202253714966
delta_bohr,0.6575101377571428,0.6610873799955432,0.667967809303695,0.4078720370170552,0.8981784282016784,flow cytometry,1740.0,O1,250.0,-1.6582202253714966
empirical_bohr,-0.6075527364216733,-0.6061054895088365,-0.605202860334426,-0.7719788862088187,-0.4599761761932322,flow cytometry,1740.0,O1,500.0,-1.267712236030401
fc_mu,0.35282652827258787,0.3529480994362151,0.3531542653913369,0.3160295095405432,0.38696886762368465,flow cytometry,1740.0,O1,500.0,-1.267712236030401
fc_sigma,0.05841490862749048,0.05602330141861964,0.05212376308048585,0.03531037071197983,0.08702762414533005,flow cytometry,1740.0,O1,500.0,-1.267712236030401
delta_bohr,0.6601594996087274,0.6616067465215645,0.6625093756959749,0.49573334982158224,0.8077360598371688,flow cytometry,1740.0,O1,500.0,-1.267712236030401
empirical_bohr,-0.5370017571883877,-0.5360131334105752,-0.5323182144239053,-0.7933131253270181,-0.2666891421268308,flow cytometry,1740.0,O1,1000.0,-1.0389161721013407
fc_mu,0.36941021443456573,0.3691155154632265,0.36997636381387977,0.3114577202440143,0.43372008566660114,flow cytometry,1740.0,O1,1000.0,-1.0389161721013407
fc_sigma,0.10101578934455012,0.09766232171305819,0.09107238289263626,0.061724849534412284,0.1463978139393173,flow cytometry,1740.0,O1,1000.0,-1.0389161721013407
delta_bohr,0.5019144149129534,0.5029030386907655,0.5065979576774354,0.24560304677432254,0.7722270299745099,flow cytometry,1740.0,O1,1000.0,-1.0389161721013407
empirical_bohr,-0.20718043606638092,-0.2079924878236585,-0.20941722296470583,-0.35834444720549574,-0.04922686061273187,flow cytometry,1740.0,O1,5000.0,-0.8346170713413263
fc_mu,0.4484653064446226,0.44818852764465217,0.4478361945268784,0.4113603875821463,0.4876957694666859,flow cytometry,1740.0,O1,5000.0,-0.8346170713413263
fc_sigma,0.060849906507488574,0.058013134583468864,0.05352562042313044,0.03624383872386032,0.0922787870157554,flow cytometry,1740.0,O1,5000.0,-0.8346170713413263
delta_bohr,0.6274366352749433,0.6266245835176678,0.6251998483766206,0.4762726241358306,0.7853902107285945,flow cytometry,1740.0,O1,5000.0,-0.8346170713413263
empirical_bohr,-5.0549381113627785,-5.042881124812243,-5.033086380273156,-5.3739791421449645,-4.737268094819178,flow cytometry,1740.0,O2,0.0,-6.009025785900659
fc_mu,0.00641726608948136,0.006413722116869802,0.006476442695393492,0.004318405338845088,0.008308116788605546,flow cytometry,1740.0,O2,0.0,-6.009025785900659
fc_sigma,0.003229787243709443,0.0030648735431351585,0.0028169988403021987,0.0018302833046456074,0.005011637778773858,flow cytometry,1740.0,O2,0.0,-6.009025785900659
delta_bohr,0.9540876745378893,0.9661446610884159,0.9759394056275026,0.6350466437556941,1.271757691081481,flow cytometry,1740.0,O2,0.0,-6.009025785900659
empirical_bohr,-5.337888936984332,-5.307624866593928,-5.281879313067989,-5.797840422510282,-4.91441437246236,flow cytometry,1740.0,O2,0.1,-6.0045211102659595
fc_mu,0.0049084838758830605,0.00492926043236297,0.005057164600355657,0.0027503057084607985,0.00694492520412715,flow cytometry,1740.0,O2,0.1,-6.0045211102659595
fc_sigma,0.0032595661055097045,0.003084030836713031,0.002831524123716709,0.0018770607829489716,0.005079873720733997,flow cytometry,1740.0,O2,0.1,-6.0045211102659595
delta_bohr,0.6666321732816245,0.6968962436720321,0.7226417971979702,0.20668068775567772,1.0901067378035991,flow cytometry,1740.0,O2,0.1,-6.0045211102659595
empirical_bohr,-4.415615200403546,-4.41073958212666,-4.400044975858515,-4.649485567908906,-4.184572836127354,flow cytometry,1740.0,O2,5.0,-5.265417047482617
fc_mu,0.012024995745988223,0.012000432347191725,0.012127896125223248,0.009318444645867285,0.014809896715336945,flow cytometry,1740.0,O2,5.0,-5.265417047482617
fc_sigma,0.004543785604996036,0.004325521216014489,0.00396323829169876,0.0025887135743485573,0.006875669056801601,flow cytometry,1740.0,O2,5.0,-5.265417047482617
delta_bohr,0.8498018470790696,0.854677465355957,0.865372071624102,0.6159314795737112,1.080844211355263,flow cytometry,1740.0,O2,5.0,-5.265417047482617
empirical_bohr,-3.9293445787675205,-3.9147379117045684,-3.89655676382833,-4.241635710531777,-3.634837744728709,flow cytometry,1740.0,O2,10.0,-4.448077766040064
fc_mu,0.019507847582952473,0.019555721486215982,0.019907376026027435,0.013835208183749392,0.02532309963112589,flow cytometry,1740.0,O2,10.0,-4.448077766040064
fc_sigma,0.009318181294560511,0.008830096586881995,0.008114240817817392,0.005383294135255774,0.014334873623045896,flow cytometry,1740.0,O2,10.0,-4.448077766040064
delta_bohr,0.5187331872725678,0.5333398543354955,0.5515210022117341,0.20644205550828687,0.8132400213113549,flow cytometry,1740.0,O2,10.0,-4.448077766040064
empirical_bohr,-2.7385974984794856,-2.723215567890618,-2.705198198971119,-3.1137579422470343,-2.38879948343345,flow cytometry,1740.0,O2,25.0,-3.048796389211282
fc_mu,0.06162677621090906,0.06161727796525446,0.06266731815784343,0.041132423950147046,0.0823955106649239,flow cytometry,1740.0,O2,25.0,-3.048796389211282
fc_sigma,0.03377262748504937,0.03209501622348174,0.029418470180026305,0.019563135494054754,0.052125942093357,flow cytometry,1740.0,O2,25.0,-3.048796389211282
delta_bohr,0.3101988907317895,0.32558082132066457,0.34359819024016325,-0.06496155303575213,0.6599969057778323,flow cytometry,1740.0,O2,25.0,-3.048796389211282
empirical_bohr,-1.9186934355329017,-1.9145221760369373,-1.9072555592300906,-2.1132265304528617,-1.7172714900685608,flow cytometry,1740.0,O2,50.0,-2.0015849841579465
fc_mu,0.12843585565330476,0.12847366106028818,0.12928948984703947,0.10720241876487957,0.15146633405245147,flow cytometry,1740.0,O2,50.0,-2.0015849841579465
fc_sigma,0.03550436340303461,0.03376945905841923,0.03103193845138532,0.02034433916268055,0.05447512820470263,flow cytometry,1740.0,O2,50.0,-2.0015849841579465
delta_bohr,0.08289154862504568,0.0870628081210093,0.0943294249278559,-0.11164154629491518,0.28431349408938567,flow cytometry,1740.0,O2,50.0,-2.0015849841579465
empirical_bohr,-1.5067393640413735,-1.4899436923364262,-1.4716684457590874,-1.939671245216895,-1.08559425727705,flow cytometry,1740.0,O2,75.0,-1.4538101337044962
fc_mu,0.18357474381159297,0.1839301790421734,0.18668915088046423,0.11755335180684046,0.24245167734730189,flow cytometry,1740.0,O2,75.0,-1.4538101337044962
fc_sigma,0.10326222224160965,0.09994743994568267,0.0932215994175863,0.06560820696676131,0.15121175747073617,flow cytometry,1740.0,O2,75.0,-1.4538101337044962
delta_bohr,-0.0529292303368793,-0.03613355863192991,-0.017858312054591208,-0.48586111151239875,0.36821587642744613,flow cytometry,1740.0,O2,75.0,-1.4538101337044962
empirical_bohr,-1.064835429884295,-1.0606382310400515,-1.0522914223996442,-1.3440665174748334,-0.7878457732427654,flow cytometry,1740.0,O2,100.0,-1.1060141317915493
fc_mu,0.25730376489233403,0.2571875068097062,0.25878532764508455,0.20494811662304158,0.3105999538949531,flow cytometry,1740.0,O2,100.0,-1.1060141317915493
fc_sigma,0.08714083712297968,0.08378734967218336,0.07798768740538499,0.05330341145071424,0.12752029374878238,flow cytometry,1740.0,O2,100.0,-1.1060141317915493
delta_bohr,0.04117870190725385,0.04537590075149778,0.053722709391905044,-0.23805238568328413,0.3181683585487839,flow cytometry,1740.0,O2,100.0,-1.1060141317915493
empirical_bohr,0.06445584175060509,0.06272823093461634,0.061091876394644494,-0.24235328912476187,0.37659134950656564,flow cytometry,1740.0,O2,250.0,-0.258220225371498
fc_mu,0.5160090127478594,0.5156769175686866,0.5152682207008227,0.4397065013715499,0.5930507155307126,flow cytometry,1740.0,O2,250.0,-0.258220225371498
fc_sigma,0.11391065230572894,0.10949896188832552,0.10173134236800445,0.06745366851787792,0.16912999659414274,flow cytometry,1740.0,O2,250.0,-0.258220225371498
delta_bohr,0.32267606712210223,0.32094845630611435,0.3193121017661425,0.015866936246736157,0.6348115748780636,flow cytometry,1740.0,O2,250.0,-0.258220225371498
empirical_bohr,0.4470571797607572,0.44669203456466855,0.4457866712340591,0.27245357688062355,0.6292524683522449,flow cytometry,1740.0,O2,500.0,0.1322877639695994
fc_mu,0.6097225431296923,0.6098524482861856,0.6096370115712508,0.5680213071263402,0.6526316980968135,flow cytometry,1740.0,O2,500.0,0.1322877639695994
fc_sigma,0.07015571494761105,0.06713477166671386,0.06202255973117393,0.040905112333321274,0.10480954085803164,flow cytometry,1740.0,O2,500.0,0.1322877639695994
delta_bohr,0.3147694157911581,0.31440427059506915,0.31349890726445967,0.14016581291102415,0.4969647043826455,flow cytometry,1740.0,O2,500.0,0.1322877639695994
empirical_bohr,0.8464991363179253,0.8439634453421511,0.8371867035416735,0.5999282394996354,1.072063747921134,flow cytometry,1740.0,O2,1000.0,0.36108382789866056
fc_mu,0.6992121387744175,0.6992993062088146,0.6978723726341929,0.6491143352052025,0.7480333265947822,flow cytometry,1740.0,O2,1000.0,0.36108382789866056
fc_sigma,0.07974524829651077,0.07649870998264065,0.07073282753940774,0.04928686119463264,0.11924852138907048,flow cytometry,1740.0,O2,1000.0,0.36108382789866056
delta_bohr,0.48541530841926445,0.4828796174434905,0.4761028756430129,0.2388444116009748,0.7109799200224733,flow cytometry,1740.0,O2,1000.0,0.36108382789866056
empirical_bohr,1.0437938500772397,1.0379054351695634,1.0305776811811942,0.7375638846036898,1.385115490599894,flow cytometry,1740.0,O2,5000.0,0.5653829286586749
fc_mu,0.7383747973378286,0.7384456562100205,0.7370278760509086,0.6770857574675934,0.800376952369257,flow cytometry,1740.0,O2,5000.0,0.5653829286586749
fc_sigma,0.09792725387962647,0.09387564230109541,0.08769874089211865,0.058952406485048424,0.1459301552710192,flow cytometry,1740.0,O2,5000.0,0.5653829286586749
delta_bohr,0.4784109214185635,0.47252250651088834,0.4651947525225193,0.17218095594501492,0.819732561941219,flow cytometry,1740.0,O2,5000.0,0.5653829286586749
empirical_bohr,-1.508311966324328,-1.5062270190567757,-1.5061711325098752,-1.6499520879730598,-1.3702941669123772,flow cytometry,1740.0,O3,0.0,-1.8090257859006575
fc_mu,0.18141606649906145,0.18149862198973837,0.18150692446812444,0.16074696189423043,0.202175001760321,flow cytometry,1740.0,O3,0.0,-1.8090257859006575
fc_sigma,0.027800841399713096,0.025643224497814074,0.02253528162696673,0.01423176884217052,0.04662593648391508,flow cytometry,1740.0,O3,0.0,-1.8090257859006575
delta_bohr,0.3007138195763208,0.30279876684388185,0.3028546533907823,0.15907369792759773,0.4387316189882804,flow cytometry,1740.0,O3,0.0,-1.8090257859006575
empirical_bohr,-1.52381054293339,-1.5225603877077831,-1.521079868973449,-1.648042006365568,-1.4037351573199393,flow cytometry,1740.0,O3,0.1,-1.8045211102659584
fc_mu,0.17907454851070234,0.1790847986894829,0.17930255825078834,0.1613187494244972,0.19716143242115258,flow cytometry,1740.0,O3,0.1,-1.8045211102659584
fc_sigma,0.023911144754377743,0.02211085922920622,0.019162259413251878,0.01192334066098569,0.0405572204718096,flow cytometry,1740.0,O3,0.1,-1.8045211102659584
delta_bohr,0.28071056733256894,0.2819607225581753,0.28344124129250936,0.15647910390039033,0.40078595294601915,flow cytometry,1740.0,O3,0.1,-1.8045211102659584
empirical_bohr,-1.226708084472522,-1.2260204273108846,-1.2249533225630589,-1.365861099262681,-1.0906965749235709,flow cytometry,1740.0,O3,1.0,-1.7327407277986433
fc_mu,0.22698507820166028,0.2268787029368351,0.2270659327155815,0.2031795105105898,0.25137668489362586,flow cytometry,1740.0,O3,1.0,-1.7327407277986433
fc_sigma,0.03234493256465861,0.029909726833632345,0.026326860357914348,0.016767082190098866,0.0550907790341841,flow cytometry,1740.0,O3,1.0,-1.7327407277986433
delta_bohr,0.5060326433261224,0.5067203004877588,0.5077874052355844,0.36687962853596234,0.6420441528750724,flow cytometry,1740.0,O3,1.0,-1.7327407277986433
empirical_bohr,-0.7623960030454999,-0.7596422198408673,-0.7549819061904718,-1.010151526529817,-0.5393769876982611,flow cytometry,1740.0,O3,5.0,-1.0654170474826161
fc_mu,0.318693818864089,0.3187239491954988,0.3197367387853912,0.2666808327020056,0.3680148068433572,flow cytometry,1740.0,O3,5.0,-1.0654170474826161
fc_sigma,0.0702656309393498,0.06613383416599009,0.059029386306384886,0.03908183881278645,0.11406061141077851,flow cytometry,1740.0,O3,5.0,-1.0654170474826161
delta_bohr,0.3030210444371184,0.3057748276417488,0.31043514129214433,0.05526552095279902,0.526040059784355,flow cytometry,1740.0,O3,5.0,-1.0654170474826161
empirical_bohr,-0.2642795070501982,-0.26179757087554306,-0.25493351885970045,-0.6975723748076902,0.1705635451223567,flow cytometry,1740.0,O3,10.0,-0.24807776604006282
fc_mu,0.4350821052707078,0.43492187691474943,0.436609566809667,0.3323506831736891,0.5425378106888312,flow cytometry,1740.0,O3,10.0,-0.24807776604006282
fc_sigma,0.14830804866503217,0.14404059046139897,0.1340274625028052,0.09188855394840681,0.2146474269915486,flow cytometry,1740.0,O3,10.0,-0.24807776604006282
delta_bohr,-0.016201741010135308,-0.013719804835480243,-0.006855752819637628,-0.44949460876762737,0.41864131116241954,flow cytometry,1740.0,O3,10.0,-0.24807776604006282
empirical_bohr,0.4565776626112004,0.44896428191922666,0.43755477456632674,-0.03365256312960649,0.9388905037468437,flow cytometry,1740.0,O3,25.0,1.151203610788719
fc_mu,0.6106039633328089,0.6103929544959612,0.6076762284858453,0.49508270757651685,0.7222797435561567,flow cytometry,1740.0,O3,25.0,1.151203610788719
fc_sigma,0.15427030633243455,0.14975850688789882,0.14058494111013553,0.09481326593703596,0.2219103397630746,flow cytometry,1740.0,O3,25.0,1.151203610788719
delta_bohr,-0.6946259481775188,-0.7022393288694923,-0.7136488362223922,-1.1848561739183254,-0.21231310704187523,flow cytometry,1740.0,O3,25.0,1.151203610788719
empirical_bohr,1.1180276565293914,1.08659489348865,1.038027483846129,0.3681528133877747,1.9299454826024869,flow cytometry,1740.0,O3,50.0,2.1984150158420537
fc_mu,0.7464981647088943,0.7477399753976808,0.7384692284873325,0.6121458781201624,0.8887939246037574,flow cytometry,1740.0,O3,50.0,2.1984150158420537
fc_sigma,0.19058784529012124,0.1856091619949406,0.17779634903393476,0.12180035592737197,0.2669328071426067,flow cytometry,1740.0,O3,50.0,2.1984150158420537
delta_bohr,-1.0803873593126618,-1.1118201223534037,-1.1603875319959247,-1.830262202454279,-0.2684695332395668,flow cytometry,1740.0,O3,50.0,2.1984150158420537
empirical_bohr,1.5167764240869233,1.4646569407985432,1.403510768656155,0.7775053485793747,2.2956233648019695,flow cytometry,1740.0,O3,75.0,2.7461898662955058
fc_mu,0.8125104078819185,0.8122439085974322,0.8027404035458208,0.701449235878931,0.9163618489025179,flow cytometry,1740.0,O3,75.0,2.7461898662955058
fc_sigma,0.15014483325456593,0.14497996129937563,0.13699099731151854,0.09513667651540203,0.2202776712861191,flow cytometry,1740.0,O3,75.0,2.7461898662955058
delta_bohr,-1.2294134422085887,-1.2815329254969625,-1.3426790976393508,-1.968684517716131,-0.4505665014935363,flow cytometry,1740.0,O3,75.0,2.7461898662955058
empirical_bohr,1.6612246616304238,1.6172191534795395,1.5774784348412214,0.9771953027048013,2.4014710032713538,flow cytometry,1740.0,O3,100.0,3.093985868208451
fc_mu,0.8340458852138523,0.8344112599439623,0.8288471063601006,0.7457653643827127,0.932248753389129,flow cytometry,1740.0,O3,100.0,3.093985868208451
fc_sigma,0.12836953402832849,0.1236602600859289,0.11531629155782157,0.07569133810917919,0.1901972975312301,flow cytometry,1740.0,O3,100.0,3.093985868208451
delta_bohr,-1.4327612065780213,-1.4767667147289114,-1.5165074333672295,-2.1167905655036496,-0.6925148649370971,flow cytometry,1740.0,O3,100.0,3.093985868208451
empirical_bohr,2.650844193625103,2.523058903743731,2.4087311193754743,1.6314711090896277,3.883362109762706,flow cytometry,1740.0,O3,250.0,3.941779774628504
fc_mu,0.9253240480251034,0.9257426078035095,0.9174906765323776,0.8614399984506114,0.9875502283813121,flow cytometry,1740.0,O3,250.0,3.941779774628504
fc_sigma,0.09257228630448502,0.08862071258452336,0.08058442018158662,0.05185716889693084,0.14155633338455706,flow cytometry,1740.0,O3,250.0,3.941779774628504
delta_bohr,-1.2909355810034022,-1.4187208708847727,-1.5330486552530296,-2.3103086655388765,-0.058417664865797914,flow cytometry,1740.0,O3,250.0,3.941779774628504
empirical_bohr,3.7639086321359523,3.5419683919407907,3.185824136248049,2.0828526768906515,6.107456448162091,flow cytometry,1740.0,O3,500.0,4.3322877639696005
fc_mu,0.9666643256615597,0.971858595766355,0.9602973155435786,0.9180046278990657,0.999999386182068,flow cytometry,1740.0,O3,500.0,4.3322877639696005
fc_sigma,0.10213324601848114,0.09771173744446832,0.09345215460826255,0.05702793876258753,0.15420955121231103,flow cytometry,1740.0,O3,500.0,4.3322877639696005
delta_bohr,-0.5683791318336525,-0.7903193720288095,-1.1464636277215514,-2.249435087078949,1.775168684192491,flow cytometry,1740.0,O3,500.0,4.3322877639696005
empirical_bohr,3.626792192429094,3.418306869636557,3.102973314499788,1.950914398703273,5.756990172291949,flow cytometry,1740.0,O3,1000.0,4.561083827898662
fc_mu,0.9633797989473127,0.9682717971655571,0.9570152248893862,0.9136363010115465,0.9999922834311088,flow cytometry,1740.0,O3,1000.0,4.561083827898662
fc_sigma,0.10006448765531067,0.0949431829676837,0.09160117070370485,0.057902934316897844,0.15577169648996744,flow cytometry,1740.0,O3,1000.0,4.561083827898662
delta_bohr,-0.9342916354695872,-1.1427769582621048,-1.4581105133988737,-2.6101694291953885,1.1959063443932871,flow cytometry,1740.0,O3,1000.0,4.561083827898662
